,RVP_LAB,S.B5.213TI2804,S.B5.213PI2806,S.B5.213FC2602
2021-08-15,38.5,138.5646658,347.7535197,88.32311744
2021-08-16,38.7,137.5188733,347.5669254,84.29515524
2021-08-17,38.7,137.4311848,354.4895787,85.22140101
2021-08-18,37.1,137.4104047,334.4494526,82.72397708
2021-08-19,43.2,134.5609688,345.1699478,87.10828289
2021-08-20,38.8,136.0120489,339.0384449,87.83189138
2021-08-21,38.3,137.9989127,366.5597211,88.85811727
2021-08-22,40.7,137.5019837,377.2980528,84.20336771
2021-08-23,39.6,138.1886979,376.7346459,86.21406739
2021-08-24,43,138.6069821,418.4065095,87.69772715
2021-08-25,44.8,137.8881461,388.1867631,89.5281541
2021-08-26,43.2,138.9100793,380.5164867,87.71024048
2021-08-27,39.9,138.8983374,350.528597,83.77753705
2021-08-28,36.1,137.9919032,340.6079459,84.43556045
2021-08-29,41.2,137.3196356,355.0712361,83.16878138
2021-08-30,39.4,137.8906377,371.835119,79.71393848
2021-08-31,40.3,138.3353133,371.973631,82.4625802
2021-09-01,40.3,136.1320677,346.5636523,82.08822305
2021-09-02,31.8,139.5373414,319.8501612,72.57632479
2021-09-03,40.6,135.2349408,341.5202738,79.89585915
2021-09-04,37.5,134.4065887,337.3104442,75.39753713
2021-09-05,43.7,133.3259707,346.4495294,79.20307664
2021-09-06,41.5,135.6875028,353.1862571,81.11870786
2021-09-07,43.1,135.5880925,354.8818123,84.96499585
2021-09-08,41.1,137.176224,367.8000499,83.44669663
2021-09-09,39.6,135.6294765,341.4307351,74.97002867
2021-09-10,37.7,135.8153285,329.3472992,78.26035089
2021-09-11,41.1,135.7797882,350.6453125,80.3085713
2021-09-12,35.5,138.2434005,327.5282291,76.45463014
2021-09-13,37.5,137.9673362,344.3787126,78.99456757
2021-09-14,39.5,137.0628115,353.8707377,81.49368713
2021-09-15,36.8,136.411836,343.4095877,86.15656462
2021-09-16,38.2,135.9743885,332.2740438,84.39178607
2021-09-17,39.2,135.7155127,333.7217783,81.50861512
2021-09-18,40,135.0039046,337.7920953,87.82702978
2021-09-19,29.8,135.3869607,331.9820354,89.55795577
2021-09-20,39.6,134.4069997,330.3205787,87.57128883
2021-09-21,40.4,137.3572848,359.3604495,85.52314798
2021-09-22,43.8,136.3246193,358.2364025,88.29490781
2021-09-23,39.2,136.8143188,346.1162052,84.33569577
2021-09-24,37.6,137.0533323,336.1325731,81.5034305
2021-09-25,37,136.2725544,324.8675356,77.75400863
2021-09-26,37.8,137.2985937,336.2081523,76.43516502
2021-09-27,38.6,135.8163031,328.8463057,78.90063183
2021-09-28,37.2,137.1835209,337.3662831,75.56003945
2021-09-29,37.3,137.0976135,337.5180695,76.70537277
2021-09-30,37.1,138.1342429,335.0479119,73.27210882
2021-10-01,37.5,136.30535,345.9329661,77.44012262
2021-10-02,40.7,135.5821826,343.3889215,78.16847756
2021-10-03,37.7,137.6439323,335.9916547,74.17749891
2021-10-04,41.3,136.8404675,363.2874256,75.73593885
2021-10-05,42.8,135.6874583,358.3096709,83.09388752
2021-10-06,37.2,137.2539405,336.5483871,79.1855013
2021-10-07,38.9,136.4119964,343.8120931,82.03792801
2021-10-08,38.3,136.3431296,340.4967167,83.23072015
2021-10-09,41.6,136.2104349,347.819877,81.70283732
2021-10-10,42,137.1217968,363.6151209,78.74794193
2021-10-11,41.1,138.8829345,383.562278,81.0123295
2021-10-12,38.9,134.8785835,327.1818464,78.26245508
2021-10-13,40.7,132.9864071,325.7377342,78.83179248
2021-10-14,39.1,133.3470182,319.5820535,84.47284116
2021-10-15,38,134.9892653,319.6373566,81.87552162
2021-10-16,42.1,131.6968597,326.8198943,87.70066306
2021-10-17,40.7,132.8553723,317.6261976,81.60261875
2021-10-18,38.8,134.853137,325.6632435,81.52818157
2021-10-19,42.9,133.8553951,322.9554518,84.13943762
2021-10-20,36.7,133.4761734,305.8848697,81.8670387
2021-10-21,37.5,134.2324619,316.5896076,80.10654067
2021-10-22,40.6,133.1546399,330.0623188,83.43013709
2021-10-23,39,133.6615138,315.4453393,82.23493995
2021-10-24,40.6,132.6213251,321.2101145,83.56875296
2021-10-25,38.1,132.9610928,311.400105,82.39170552
2021-10-26,38,133.387028,322.0067218,84.10322434
2021-10-27,40.7,133.614594,326.9017511,85.01408302
2021-10-28,37.1,134.2471468,321.7531579,80.7684897
2021-10-29,36.3,135.6165959,319.8833628,80.26628193
2021-10-30,40.7,132.3012033,323.1768642,81.40799544
2021-10-31,44.2,130.6081412,324.3198934,86.12077261
2021-11-01,39,133.9530583,319.735287,80.17888776
2021-11-02,38.1,132.7250314,316.0988043,83.26265178
2021-11-03,39.9,133.9064016,327.3357811,83.23902543
2021-11-04,39.9,134.3730787,325.364841,81.27461051
2021-11-05,41,135.0850859,338.6712317,74.0007742
2021-11-06,39.8,133.4654309,319.9898716,80.7395261
2021-11-07,40.2,134.2972697,330.2177533,78.58507993
2021-11-08,39.7,134.5456469,325.9880356,80.05713354
2021-11-09,39.4,135.5085466,329.836169,81.17155773
2021-11-10,39.4,133.6982821,333.3382406,83.7378373
2021-11-11,39.7,134.2866879,327.059484,83.19506012
2021-11-12,38.8,134.714761,326.1392367,82.71006566
2021-11-13,41.9,131.869836,326.381479,85.43334727
2021-11-14,39,132.8324999,321.313243,84.09177861
2021-11-15,41.2,132.7282199,325.1956161,84.8272986
2021-11-16,40,132.9231388,331.2106402,85.4452387
2021-11-17,40.5,132.17912,317.5252669,81.19776826
2021-11-18,39.9,133.1680768,307.9558187,83.52419474
2021-11-19,41.1,132.3198332,324.8685845,87.75808779
2021-11-20,38.9,134.6106194,323.6654219,83.54207598
2021-11-21,38.2,133.7903735,317.5481503,79.93126351
2021-11-22,36.1,135.440839,318.2108457,80.68291282
2021-11-23,43,132.1407848,333.1185736,84.94356902
2021-11-24,40.6,132.9907128,328.0870413,85.44186523
2021-11-25,37.7,133.1112232,321.017464,81.76082583
2021-11-26,38.2,130.9587132,315.9330855,84.7299493
2021-11-27,42.1,133.1008676,333.6724569,84.74197106
2021-11-28,41.4,134.2003848,331.6193245,83.00420664
2021-11-29,42.2,132.4970942,331.2292459,84.08081668
2021-11-30,38.6,133.3890944,316.1004533,85.18220021
2021-12-01,43.2,132.0782364,330.4603994,86.24730665
2021-12-02,39.5,133.4776927,323.4904988,83.01984814
2021-12-03,39.2,130.6866516,318.7302866,88.38160436
2021-12-04,41.8,130.4367691,310.4459661,82.46923333
2021-12-05,39.3,132.9860789,317.5095859,85.63075023
2021-12-06,41.8,132.704719,328.4365088,87.46341405
2021-12-07,41.4,131.0290912,317.8424109,86.07406977
2021-12-08,41.9,130.8608276,317.1501332,87.98985455
2021-12-09,40.8,132.3063235,319.8567989,87.54104285
2021-12-10,41.4,132.327785,323.8195535,86.5495245
2021-12-11,40.7,131.9967238,319.0503183,84.52302454
2021-12-12,41.5,131.4623946,317.8338617,85.99547873
2021-12-13,40.2,133.1332962,318.0058315,86.90744445
2021-12-14,39.4,133.5878202,321.5566142,85.77261123
2021-12-15,38.7,133.1219403,312.5637339,85.04127644
2021-12-16,37.8,133.4683814,314.179915,84.02234297
2021-12-17,42.2,133.3750105,331.7602685,86.59425146
2021-12-18,37.7,134.2577636,314.4642393,81.10461687
2021-12-19,35.9,134.4326111,306.9203837,80.9392383
2021-12-20,37.9,133.1540613,313.6575706,85.10474912
2021-12-21,37.6,134.5299474,315.6264962,83.26329856
2021-12-22,39.6,132.8169168,322.9408669,85.37307427
2021-12-23,42,131.7792104,320.0461058,85.34346432
2021-12-24,39.9,131.9294567,316.6886004,84.414978
2021-12-25,42.8,131.4067433,329.2445894,83.82640404
2021-12-26,42.2,131.5754708,319.6523146,84.1659558
2021-12-27,37.9,132.6077027,303.8486389,84.47524207
2021-12-28,36.3,133.3077652,314.2107122,85.26035383
2021-12-29,39.3,132.6032925,323.8419569,84.451935
2021-12-30,40.6,132.0100962,328.1076111,84.5711169
2021-12-31,39.2,133.2359448,319.0592572,84.91299304
2022-01-01,39.8,132.697116,314.8533721,81.42875538
2022-01-02,41.2,131.5478969,318.5739299,83.14614622
2022-01-03,41.4,130.4580799,322.9418408,87.01922882
2022-01-04,38,129.1126087,305.6993049,89.64864647
2022-01-05,39.5,128.8899744,314.6421416,81.0625802
2022-01-06,39.2,129.7989829,316.5923792,86.37650688
2022-01-07,39.5,131.0739272,322.3490785,84.45911397
2022-01-08,42.7,128.8595667,331.0318587,87.90682127
2022-01-09,44.3,127.1473805,324.9105749,88.82265755
2022-01-10,42.8,126.7760392,322.475472,91.475164
2022-01-11,40.6,128.5002935,323.0649434,89.54149809
2022-01-12,44.5,127.7455501,330.9368123,85.8965734
2022-01-13,41.9,129.880635,318.5002765,82.20352687
2022-01-14,44,127.7942623,331.0580948,95.85912282
2022-01-15,36.8,133.4310723,338.9596596,84.70941677
2022-01-16,33.3,135.2247901,318.0734753,77.87620857
2022-01-17,40.3,130.9011024,329.2999817,79.10017067
2022-01-18,41.1,131.0440733,333.4363678,81.63542623
2022-01-19,41,130.7937313,335.9586391,85.38537539
2022-01-20,39.2,130.2626366,331.8271535,82.79029121
2022-01-21,39.3,132.2259981,326.9455913,80.49424182
2022-01-22,37.5,131.9140316,321.9428091,82.08393094
2022-01-23,38,131.1598925,328.6412092,85.77156107
2022-01-24,39.2,131.6001627,313.4417224,82.91658764
2022-01-25,35.4,131.8350463,314.4165128,78.93769323
2022-01-26,38.8,129.929364,317.9207607,84.54680905
2022-01-27,41.9,129.6495037,317.7707337,81.68666757
2022-01-28,36.2,131.6697973,323.9542558,77.25619537
2022-01-29,38.1,130.1221791,313.4962389,80.64819228
2022-01-30,38.8,130.615424,323.0040201,86.938344
2022-01-31,40.3,129.702176,319.6583645,82.05878592
2022-02-01,39.8,129.2342391,312.2080986,86.1997364
2022-02-02,41.8,129.0541175,319.0973569,84.38549277
2022-02-03,42.7,129.146287,327.2417763,84.07848184
2022-02-04,40.9,129.3027783,326.3046358,86.31248171
2022-02-05,39.4,130.4469178,320.5842857,84.41344357
2022-02-06,40.8,128.616778,323.3622299,90.86652771
2022-02-07,35.5,134.0377318,323.6870056,74.64134714
2022-02-08,44.9,129.955449,324.8348698,88.69596361
2022-02-09,42.8,127.9196559,323.3818577,86.07874363
2022-02-10,39.3,129.8304016,319.0790602,88.91219372
2022-02-11,43.7,127.1628598,332.4523897,94.56108197
2022-02-12,37.9,131.1164943,332.0541347,89.1079085
2022-02-13,41.8,128.1349749,325.2357641,92.74958758
2022-02-14,38.7,128.6064803,326.3103083,84.73475653
2022-02-15,42.1,127.3851989,323.0346414,89.93138393
2022-02-16,43.1,126.979765,328.9094246,93.11041609
2022-02-17,40.6,129.3467841,324.7710976,86.16667984
2022-02-18,40.2,129.4042927,321.890474,89.76331851
2022-02-19,42.3,128.4231742,322.1869623,95.89789999
2022-02-20,39.2,129.2575276,314.4427255,91.17203191
2022-02-21,39.2,129.5005678,317.9116991,91.55959788
2022-02-22,42.6,127.668533,323.9012376,93.4389701
2022-02-23,40.4,129.4345852,323.875738,92.22568845
2022-02-24,44.4,128.6713074,334.5074978,90.15741427
2022-02-25,39.5,129.1811316,320.0767795,89.12769561
2022-02-26,42.2,128.7425575,330.1751329,93.64401001
2022-02-27,44.5,126.4783704,329.1829772,97.02613719
2022-02-28,39.4,129.7619227,321.4390473,86.59280435
2022-03-01,41.3,130.1666349,333.1866934,87.57665271
2022-03-02,36.3,129.3811057,321.1089464,87.95743676
2022-03-03,38.7,131.5502856,323.2692961,84.51390419
2022-03-04,42.8,129.3211574,341.3703265,88.52502249
2022-03-05,40.9,129.6435603,325.6451527,88.72453412
2022-03-06,43.8,126.8575479,325.0323089,91.64729521
2022-03-07,42.5,128.7654932,327.3835974,88.61719793
2022-03-08,39.5,129.4701329,320.7566172,88.65553392
2022-03-09,42.6,128.9201481,336.7170315,92.59643897
2022-03-10,35.7,131.2980706,317.5161308,85.01342205
2022-03-11,38.1,131.1108583,314.826235,85.28944202
2022-03-12,39.6,129.364763,320.3248958,87.73598574
2022-03-13,40.9,128.7952309,328.4655168,89.97317363
2022-03-14,45.1,125.4071397,320.0306,92.10964809
2022-03-15,44.1,126.223845,325.4336954,90.66705884
2022-03-16,43.7,125.1845003,317.253189,92.31735641
2022-03-17,43.3,126.2278409,324.4001837,90.5157138
2022-03-18,44.9,124.3243496,314.8396017,90.61972472
2022-03-19,44.4,124.3370419,313.5386756,90.75215687
2022-03-20,43.8,125.5574976,317.5435031,88.48993992
2022-03-21,44.3,126.7385834,330.2877871,87.34824363
2022-03-22,45.8,126.4742163,335.3603156,87.70141972
2022-03-23,43.6,126.8806332,327.397598,85.64479884
2022-03-24,43.2,127.161219,325.9456695,85.05478653
2022-03-25,40,127.1702144,308.2564446,82.99476411
2022-03-26,46.1,125.8368925,334.0328291,82.05779978
2022-03-27,42.3,128.1135713,329.2979551,80.02349516
2022-03-28,44.2,125.4112312,317.6190896,81.15708641
2022-03-29,48,125.0298238,330.1341092,83.72248393
2022-03-30,40.6,126.7347465,309.4440538,80.87022451
2022-03-31,42.5,128.7726122,331.1377731,79.46748602
2022-04-01,42.3,127.6096704,315.8641093,74.8722097
2022-04-02,43.2,127.2347426,320.1001194,78.56576081
2022-04-03,44.8,125.5780305,318.5158492,81.02543852
2022-04-04,41.8,127.6222806,314.3306656,80.27848737
2022-04-05,39.7,129.6667113,315.7359849,75.45287663
2022-04-06,43.7,127.7474152,322.6145111,76.42339445
2022-04-07,46.4,126.3236834,327.9291166,78.42239746
2022-04-08,45.9,125.4627721,320.3784023,82.34649731
2022-04-09,42.3,126.3566451,309.5429419,81.26223394
2022-04-10,42.5,127.2242292,319.5723853,80.45470789
2022-04-11,42.6,127.9877077,323.5639965,78.18776041
2022-04-12,45.1,128.6759113,339.9737021,77.08575705
2022-04-13,43.2,128.5164065,325.4004429,78.68635789
2022-04-14,46.4,126.3154825,326.6417471,80.13130726
2022-04-15,47,125.6584259,324.3480918,81.08875162
2022-04-16,46.1,123.6135456,319.0487664,80.65199238
2022-04-17,35.3,132.9265232,309.8293536,64.28981265
2022-04-18,42.3,128.8071435,326.7138297,68.01964608
2022-04-19,34.6,133.9258361,312.2994296,61.21984166
2022-04-20,36.6,131.1880377,319.5970458,64.98840604
2022-04-21,37.6,131.9237745,320.5379323,63.83953608
2022-04-22,36.2,132.7040745,313.2396425,61.39436196
2022-04-23,42.1,128.5070754,334.2318861,72.1757558
2022-04-24,39,131.3220993,326.6725793,69.04381766
2022-04-25,39.4,130.4096588,319.0788611,70.51097345
2022-04-26,37.6,130.3783772,324.616772,69.20265683
2022-04-27,38,131.1703811,319.8843588,68.22406127
2022-04-28,39.7,130.5970095,320.7200595,68.4057511
2022-04-29,39,132.0029231,316.7910892,64.65839588
2022-04-30,37.4,132.3003069,313.248305,62.8336206
2022-05-01,37.6,132.2019572,315.8009205,64.339048
2022-05-02,41.3,129.5162948,313.3730271,68.27180664
2022-05-03,41.1,129.410861,329.6911692,69.34563609
2022-05-04,41.3,128.4321014,306.4624786,70.97290605
2022-05-05,37,132.9041221,298.7699343,66.05317062
2022-05-06,38.3,131.8694278,319.5875022,68.05139791
2022-05-07,38.6,131.6034744,315.1206995,66.78429917
2022-05-08,36.3,132.0815114,305.1348813,63.78783093
2022-05-09,40.4,130.9850071,326.1759894,65.88827632
2022-05-10,38.8,130.2447133,310.587061,67.49864876
2022-05-11,44.1,128.7449041,323.2320738,74.19414716
2022-05-12,39.1,131.1327627,307.0866668,72.30652279
2022-05-13,43.7,127.1349039,325.9679812,84.32725933
2022-05-14,49.9,123.2097475,321.0424647,96.0117866
2022-05-15,48.7,125.0628516,333.186359,92.52812291
2022-05-16,51,122.3901735,326.8778186,95.17402028
2022-05-17,48.8,125.0334909,333.0468973,88.01043566
2022-05-18,46.4,125.8126238,331.9953689,89.64993134
2022-05-19,45.8,128.3101123,363.8716481,88.89225943
2022-05-20,36.8,132.6594794,322.9331924,61.42180495
2022-05-21,36.1,132.8962276,318.882835,69.97252155
2022-05-22,46.5,130.3618543,356.326796,75.09940852
2022-05-23,39.4,132.5615274,327.8269458,65.81139022
2022-05-24,40.6,131.3727049,320.9618698,80.27286281
2022-05-25,45.1,128.5676364,340.1259469,87.9389368
2022-05-26,47.1,128.1992791,361.2810635,90.24079747
2022-05-27,41.2,129.9131852,338.6528486,85.07552024
2022-05-28,41.1,131.4051833,327.3616622,81.01553204
2022-05-29,49,130.8967985,375.8612562,84.57197575
2022-05-30,42.5,130.1869809,332.6179534,86.03110556
2022-05-31,48.8,127.8529421,350.6321358,90.86523755
2022-06-01,45.3,128.2006668,340.1352524,90.81905462
2022-06-02,46.2,128.2038043,336.5349657,90.71328623
2022-06-03,42.3,129.7802083,338.786161,85.70360257
2022-06-04,45.5,128.0924821,334.344111,90.43497848
2022-06-05,43.9,127.1642417,314.1236203,88.77935086
2022-06-06,42.3,127.7787456,312.7618154,87.37186219
2022-06-07,45.4,127.9347132,324.8827891,90.2190679
2022-06-08,44.7,127.9294656,323.9182662,90.44695041
2022-06-09,44.1,128.1125132,305.3185378,87.69502264
2022-06-09,34,128.1125132,305.3185378,87.69502264
2022-06-10,38.4,133.7942291,305.2229377,72.7919825
2022-06-11,41.5,131.7180189,320.4690581,77.04412857
2022-06-12,46.8,127.6768323,326.8531071,86.00342205
2022-06-13,48,126.3621992,317.2005723,84.4731819
2022-06-14,45.3,126.8451856,313.6816979,84.88165958
2022-06-15,44.6,128.1984571,315.6928241,82.73656434
2022-06-16,47.3,127.8692938,333.1527379,83.82551087
2022-06-17,44.1,129.4669412,326.0416238,85.17497985
2022-06-18,49.8,129.9832976,356.5202226,83.79648136
2022-06-19,48.7,127.9105166,356.5386309,84.17531493
2022-06-20,54.8,126.6320791,365.0414123,80.75491274
2022-06-21,51,128.2660532,350.9152182,81.66263573
2022-06-22,49.3,129.2560864,352.9589066,74.60027001
2022-06-23,50.3,131.4260899,366.3530868,75.4750595
2022-06-24,55.3,130.273099,378.154852,83.25732824
2022-06-25,49,131.759364,362.0272775,81.62453543
2022-06-26,49.2,131.2494905,369.1855458,83.4620002
2022-06-27,50.9,130.5584817,384.9962571,85.72280827
2022-06-28,56.8,128.9916285,403.6138881,84.93276714
2022-06-29,50.9,129.6857032,379.1884894,79.40234673
2022-06-30,52.7,130.3869231,392.8330773,80.84562032
