Date,FG_Press_A,FG_Press_B,FG_Press_Sum,FG_Flow_A,FG_Flow_B,FG_Flow_Sum,HTR_Flow,HTR_Inlet_Temp_r1,HTR_Outlet_Temp_r1_A,HTR_Outlet_Temp_r1_B,HTR_Delta_Temp_r1,HTR_Inlet_Temp,HTR_Outlet_Temp,HTR_Delta_Temp,HTR_O2_A,HTR_O2_B,HTR_O2_Sum,FG_LHV,FG_LHV_r1,Offgas_S1,Offgas_S2,Offgas_S3,Offgas_S4,Offgas_S5,Offgas_S6,FG_LHV_Lab
2019-07-14 5:00,2.14,2.3,4.44,5933.55,6230.61,12164.17,68505.64,263.0518188,284.9752197,285.4763184,22.1739502,191.67,237.14,45.47,1.34,1.43,2.78,92.11365292,44.92024526,871.1463013,1905.791016,7101.791016,3788.955078,4306.958984,15143.95313,
2019-07-15 5:00,2.14,2.3,4.44,5949.02,6236.04,12185.06,68576.47,262.9766235,285.2758789,285.7018433,22.51223755,191.91,237.49,45.58,1.31,1.48,2.79,91.94276738,45.41108864,1074.425903,1866.765869,6986.398438,3703.423584,4240.588867,15992.77734,39685.55687
2019-07-16 5:00,2.15,2.3,4.45,5964.99,6233.77,12198.76,68715.17,263.2772827,285.7018433,286.0776367,22.61245728,192.13,237.65,45.51,1.46,1.56,3.02,84.88614885,42.17720093,978.7635498,1894.07959,6677.364258,3685.408936,4305.202148,15944.07031,
2019-07-17 5:00,2.15,2.32,4.47,5963.14,6256.59,12219.74,68792.63,263.0518188,285.4011841,286.0776367,22.68759155,191.85,237.38,45.53,1.59,1.7,3.29,77.90793622,38.82151188,970.4320068,1850.905151,6725.537109,3733.200684,4615.955078,15305.59961,39560.39246
2019-07-18 5:00,2.14,2.3,4.45,5921.94,6203.66,12125.61,68815.15,263.4777222,285.7018433,285.8771973,22.3117981,192.09,237.56,45.47,1.38,1.56,2.94,87.7724233,43.06928935,962.8499146,1806.665161,6415.03418,3639.688232,4425.639648,16144.80664,
2019-07-19 5:00,2.12,2.29,4.41,5878,6170.74,12048.74,68750.76,262.8764038,285.1756592,285.7018433,22.56234741,191.6,237.08,45.48,1.34,1.33,2.67,97.19525538,48.21796655,1015.87207,2062.208252,6390.754883,3765.268311,4650.345703,15033.99805,39931.5307
2019-07-20 5:00,2.19,2.32,4.51,5984.36,6208.74,12193.11,68683.23,262.8764038,285.4763184,285.8771973,22.800354,190.51,236.08,45.57,0.75,1.07,1.82,141.0405067,70.56777445,1143.442749,1889.744873,6250.770996,3695.903809,4368.959473,14705.08008,
2019-07-21 5:00,2.17,2.31,4.48,6009.79,6272.09,12281.88,68774.88,262.9766235,284.7998657,285.8771973,22.36190796,191.89,236.92,45.03,0.95,1.04,1.99,126.7108669,62.92464451,1184.93811,2017.284668,6333.552246,3602.015869,4132.023438,15598.37793,
2019-07-22 5:00,2.15,2.28,4.43,6029.48,6247.61,12277.08,68647.85,263.2772827,284.5743408,285.4763184,21.74804688,193.2,237.68,44.48,1.32,1.04,2.36,105.3864147,51.52762335,1216.155151,2064.25415,6216.979492,3601.775391,4065.137451,15367.08008,38719.44472
2019-07-23 5:00,2.13,2.27,4.4,5967.77,6214.92,12182.69,69131.25,263.2772827,285.1005249,285.8771973,22.21157837,193.83,238.07,44.24,1.07,1.21,2.29,109.6253145,55.03958554,1172.555176,2003.094727,6182.617188,3720.641113,4405.033203,14771.93262,
2019-07-24 5:00,2.18,2.33,4.5,6036.67,6307.91,12344.58,69935.27,263.4777222,285.2758789,286.1778564,22.24914551,194.04,238.06,44.02,1.23,1.13,2.35,106.1211905,53.63711514,1320.760864,1893.624634,6325.676758,3854.400146,4730.183594,14448.39258,40841.41564
2019-07-25 5:00,2.16,2.32,4.48,6009.29,6308.57,12317.85,70089.22,263.4777222,285.2758789,286.1778564,22.24914551,194.33,238.27,43.94,1.26,0.87,2.13,117.3807189,59.43606494,1274.007568,2021.93689,6139.043945,3762.91626,4805.275391,14790.18652,
2019-07-26 5:00,2.13,2.31,4.44,5965.68,6288.67,12254.36,70048.57,262.9766235,285.1005249,286.1778564,22.66256714,194.37,238.32,43.94,1.11,0.9,2.01,124.9604655,64.44981656,1142.345337,1908.384155,6025.759277,3716.886719,4413.766602,15615.13281,38981.21274
2019-07-27 5:00,2.15,2.31,4.46,5995.25,6274.71,12269.95,70000.05,263.0518188,285.4011841,286.1778564,22.73770142,194.69,238.62,43.93,1.2,0.98,2.18,114.9635767,59.50392626,1256.762939,1996.127441,6169.969238,3636.351807,4557.570801,15125.06641,
2019-07-28 5:00,2.16,2.32,4.48,6037.94,6323.9,12361.84,70287.74,263.352478,285.4011841,286.4785156,22.58737183,194.75,238.57,43.82,1.1,0.91,2.01,123.957491,63.89488679,1211.442871,2056.522705,5616.845215,3701.40332,5053.174316,14209.125,
2019-07-29 5:00,2.17,2.31,4.49,6059.88,6311.13,12371.02,70210.2,263.4777222,285.4011841,286.6038208,22.52478027,194.71,238.62,43.91,1.18,1,2.18,114.3145852,58.64064934,1221.743408,1822.446045,5756.411621,3700.373291,4884.60498,15744.41113,39814.07953
2019-07-30 5:00,2.18,2.32,4.5,6096.25,6334.32,12430.57,70157.09,262.9766235,285.4763184,286.3782959,22.95068359,194.65,238.46,43.81,1.17,1.21,2.38,103.8907352,54.42509452,1234.718018,2008.133911,5892.457031,3600.629395,4717.768066,15698.20996,
2019-07-31 5:00,2.18,2.32,4.49,6090.73,6337.22,12427.95,70248.12,263.2772827,285.2758789,286.3031616,22.51223755,194.21,238.06,43.84,1.26,1.16,2.42,102.3977439,52.58217007,1342.953613,2007.829834,6181.780273,3640.677002,5019.026367,15799.51367,40636.46969
2019-08-01 5:00,2.22,2.35,4.57,6165.74,6403.32,12569.06,69732.89,263.0518188,285.2758789,286.3031616,22.73770142,194.03,238.06,44.04,1.41,1.27,2.69,90.83012154,46.89528118,1296.285645,1884.90564,5827.017578,3825.493896,4516.638672,15864.57227,
2019-08-02 5:00,2.15,2.28,4.44,6006.47,6239.27,12245.74,70037.13,263.0518188,285.7769775,286.6789551,23.17614746,193.28,237.45,44.16,1.3,1.27,2.57,98.27413915,51.57644793,1216.782349,1873.294067,5844.816895,3852.661377,5054.976074,14466.35254,40152.78507
2019-08-03 5:00,2.16,2.29,4.46,6002.59,6232.56,12235.15,69962.75,263.177063,285.4763184,286.0025024,22.56234741,192.96,237.34,44.38,1.23,1.16,2.38,106.6271778,54.20818904,1170.53894,1990.940186,6526.704102,4163.313965,4853.987793,14461.9375,
2019-08-04 5:00,2.16,2.28,4.44,6002.68,6207.73,12210.41,69777.15,262.3753052,286.1778564,286.1778564,23.80255127,193.08,237.57,44.49,1.15,1.29,2.44,104.1970826,55.746379,1315.387207,1851.807495,6222.765625,4035.318359,4818.731445,14665.40723,
2019-08-05 5:00,2.16,2.3,4.46,5955.69,6195.38,12151.07,69999.41,263.0518188,285.8771973,286.3782959,23.07592773,193.38,237.62,44.24,1.17,1.18,2.35,108.4493898,56.56804435,1145.343872,1936.32251,6189.23584,4208.633301,5250.181641,14464.32129,40130.98173
2019-08-06 5:00,2.18,2.3,4.48,5889.06,6094.54,11983.6,69977.43,263.6531372,285.7018433,286.1778564,22.28671265,192.85,237.29,44.45,1.26,1.1,2.37,109.5201685,54.9121378,1226.240845,1996.87146,5989.362793,4069.94751,5680.543945,13221.43555,
2019-08-07 5:00,2.16,2.28,4.44,6001.02,6205.89,12206.91,68203.77,262.9766235,285.8771973,286.7791748,23.3515625,192.96,238.16,45.2,0.99,1,2,126.2731684,65.23618991,1269.644043,2038.472656,6101.768555,4258.699219,6045.000488,13712.21875,39400.26054
2019-08-08 5:00,2.16,2.29,4.45,6022.14,6252.46,12274.6,67263.22,263.4777222,285.8771973,286.4785156,22.70013428,192.59,238.24,45.66,1.3,1.26,2.55,98.12191876,48.78188198,1267.42688,2016.031128,6512.234863,3941.618408,5790.320313,14257.30957,
2019-08-09 5:00,2.15,2.26,4.41,5987.23,6184.31,12171.55,67269.65,263.5779419,285.7769775,286.1778564,22.3994751,192.97,238.54,45.57,1.31,1.21,2.52,99.94285889,49.12590693,1444.424194,1879.165039,6277.1875,3889.404785,6030.73584,14678.16211,37692.5986
2019-08-10 5:00,2.14,2.26,4.4,5938.5,6133.96,12072.46,67542.79,263.6531372,285.8771973,286.6789551,22.62493896,193.06,238.47,45.41,1.34,1.55,2.89,87.90971663,43.79986728,1470.27356,1838.924194,6480.658203,3958.154053,5230.444824,13859.81934,
2019-08-11 5:00,2.15,2.27,4.42,5931.2,6139.62,12070.82,67604.27,262.8764038,285.7769775,286.3782959,23.20123291,193.16,238.44,45.28,1.07,0.99,2.05,123.7057569,63.38617665,1424.367188,1845.815552,6424.678223,4035.624512,5413.826172,13264.57813,
2019-08-12 5:00,2.15,2.27,4.42,5976.79,6194.81,12171.6,67689.97,263.7783813,286.0025024,286.6789551,22.56234741,193.56,238.57,45.01,1.26,1.18,2.44,102.5878284,51.42462174,1424.816528,1943.894409,6393.274902,4073.389893,5198.817871,13112.14453,38074.96119
2019-08-13 5:00,2.17,2.28,4.45,5946.92,6144.73,12091.66,67711.07,263.6531372,285.8771973,286.4785156,22.52471924,193.48,238.3,44.82,1.07,0.98,2.05,122.431097,61.5289176,1416.112549,1972.328369,6382.169434,4035.197998,5395.481934,14412.03223,
2019-08-14 5:00,2.18,2.3,4.48,5898.82,6089,11987.82,67337.67,263.4777222,285.4011841,286.0776367,22.26168823,193,237.99,44.99,0.97,0.9,1.86,135.8691695,67.22998646,1435.544189,1935.623779,6195.59668,4166.173828,5963.891113,12544.23828,39687.10274
2019-08-15 5:00,2.19,2.29,4.48,5941.51,6110.18,12051.69,67216.7,263.352478,285.7018433,286.1778564,22.58737183,192.78,237.75,44.97,0.93,0.96,1.89,132.7059265,66.65506127,1430.582642,1827.067261,6313.955078,4143.767578,6107.825195,13094.73047,
2019-08-16 5:00,2.15,2.27,4.42,5993.12,6190.65,12183.77,67114.4,263.7783813,285.8771973,286.0025024,22.16146851,193.17,238.39,45.22,8.37,1.33,9.69,25.70637277,12.5982081,1187.133911,2064.467773,6426.59082,4187.015625,6100.677734,13929.99121,
2019-08-17 5:00,2.17,2.29,4.45,6011.33,6220.76,12232.09,67045.73,263.352478,285.7018433,286.1778564,22.58737183,192.72,238.33,45.6,1.47,1.33,2.79,89.58413309,44.37434482,1128.605835,1916.068604,6094.699707,4235.961914,5955.288086,13916.25098,
2019-08-18 5:00,2.17,2.29,4.46,6011.65,6213.5,12225.14,66983.39,262.8764038,284.9752197,286.3782959,22.800354,192.54,238.29,45.76,1.4,1.57,2.97,84.41951415,42.06282359,1051.046631,2005.982666,6049.025391,4008.762207,6217.912109,13514.07813,
2019-08-19 5:00,2.17,2.29,4.46,5974.02,6178.54,12152.56,66869,262.9766235,286.0025024,286.6038208,23.32653809,192.28,238.26,45.97,13,1.56,14.56,17.37281454,8.815480094,973.4866333,1870.843994,6500.51709,4117.336914,6222.578125,13312.94336,38724.28579
2019-08-20 5:00,2.17,2.28,4.45,5932.36,6124.54,12056.9,66922.21,263.2772827,285.8771973,286.3782959,22.85046387,192.15,238.16,46.01,1.23,1.23,2.45,104.2367266,51.76825808,921.2357788,1927.482666,6128.802734,4242.914063,5884.218262,12932.18945,
2019-08-21 5:00,2.16,2.28,4.44,5953.86,6150.6,12104.46,66918.63,263.7783813,286.1778564,286.6789551,22.65002441,192.24,238.3,46.06,1.46,1.52,2.98,85.44945383,42.01980494,934.2962036,1928.561279,6135.492676,4223.790039,6002.168945,13927.95117,40444.89295
2019-08-22 5:00,2.27,2.3,4.56,6116.23,6143.87,12260.1,67048.68,262.9766235,285.4011841,285.8771973,22.66256714,193.13,238.75,45.62,13.39,1.7,15.09,16.53340335,8.213269693,1267.755371,2022.491089,6312.613281,4159.477051,6281.015137,12482.86816,
2019-08-23 5:00,2.22,2.24,4.47,6147.94,6144.78,12292.72,67262.05,263.352478,285.1756592,285.1756592,21.82318115,192.56,238.38,45.82,9.14,1.98,11.12,22.54615081,10.73829623,1031.169678,1904.061646,6000.339844,3873.897461,5600.744141,14651.04492,37232.96058
2019-08-24 5:00,2.17,2.27,4.44,6062.62,6213.85,12276.47,66642.68,262.5757446,284.7998657,285.1005249,22.37445068,192.06,238.52,46.46,1.45,2.09,3.54,71.24508193,34.31058054,1141.316406,1840.366455,6627.555664,4091.665039,5949.706055,14343.64941,
2019-08-25 5:00,2.18,2.28,4.47,6061.35,6225.13,12286.48,66636.94,263.0518188,285.7018433,286.3782959,22.98825073,192.07,238.69,46.62,1.66,1.75,3.41,74.14902726,36.56277199,952.4951782,1954.811646,6718.037109,4111.07959,6444.916504,13433.39551,
2019-08-26 5:00,2.19,2.29,4.48,6043.3,6206.41,12249.71,66564.65,263.6531372,285.7018433,286.1778564,22.28671265,192.16,238.71,46.55,1.61,1.81,3.42,73.96247317,35.41096426,1178.032471,1917.795532,6177.697754,4087.070313,6941.555176,13552.18066,37625.33474
2019-08-27 5:00,2.19,2.29,4.48,6020.74,6180.59,12201.33,66849.5,263.7783813,285.8771973,286.1778564,22.24914551,191.84,238.25,46.41,1.49,1.76,3.26,77.99826788,37.39269148,1182.930176,1946.348877,6110.265625,4140.118652,5956.803711,13827.49414,
2019-08-28 5:00,2.18,2.28,4.47,6036.82,6205.82,12242.64,66711.89,263.0518188,285.4011841,286.1778564,22.73770142,192.3,238.58,46.29,10.84,1.53,12.37,20.3913344,10.01624699,1235.741699,1966.78772,6319.650879,4017.535889,6490.631348,13208.21582,38602.71048
2019-08-29 5:00,2.18,2.29,4.47,6042.22,6203.61,12245.83,66605.86,263.352478,286.0776367,286.1778564,22.77526855,192.19,238.71,46.52,1.42,1.52,2.95,85.77128254,41.99191733,983.5661011,1805.173096,5961.527344,3979.593018,6549.639648,14748.43066,
2019-08-30 5:00,2.17,2.27,4.44,6024.32,6160.28,12184.6,66352.88,263.4777222,285.7769775,286.0776367,22.44958496,192.44,238.89,46.45,1.65,1.57,3.22,78.55581666,37.96653349,1212.333252,1924.959229,5784.098633,3940.658447,6534.194824,13486.67969,38209.68414
2019-08-31 5:00,2.18,2.28,4.46,6066.85,6178.68,12245.53,66512.25,263.352478,286.0025024,286.6038208,22.95068359,192.36,238.88,46.52,12.17,1.91,14.08,17.94572896,8.853541428,974.4199829,1916.870483,6324.619629,3946.348145,6525.662598,13738.84082,
2019-09-01 5:00,2.15,2.25,4.4,5953.06,6081.65,12034.7,64117.88,263.177063,286.0025024,286.3782959,23.01333618,191.53,239.73,48.2,15.65,1.91,17.56,14.62400788,6.982307253,1034.130249,1798.096558,6348.124512,4023.047607,5815.422363,14375.26855,
2019-09-02 5:00,2.09,2.19,4.29,5766.62,5871.3,11637.92,59603.43,263.177063,285.5765381,285.7769775,22.49969482,190.37,241.76,51.39,15.65,2.13,17.78,14.80276165,6.48098112,1149.822754,1960.920654,6523.391113,3857.491211,6207.433594,13499.29297,37643.12524
2019-09-03 5:00,2.06,2.17,4.23,5727.41,5837.24,11564.65,57685.42,263.177063,285.4011841,285.7769775,22.41201782,190.86,242.76,51.91,2.2,2.17,4.37,59.25201954,25.58191712,972.0223999,1828.87207,6246.843262,3599.290771,5208.605957,13926.45605,
2019-09-04 5:00,2.07,2.17,4.24,5738.85,5858.24,11597.09,57420.24,264.2545166,285.1005249,286.0776367,21.33456421,191.35,242.88,51.53,2.12,1.99,4.11,62.07751113,25.70146802,1186.323486,1911.62085,6451.666992,3631.016846,5326.581055,13655.28223,39133.58242
2019-09-05 5:00,2.07,2.17,4.24,5792.49,5908.82,11701.31,57304.44,263.6531372,285.1005249,286.0025024,21.89837646,191.36,242.59,51.23,2.18,2.19,4.37,57.41121084,24.54054867,1237.511108,1906.343384,6113.868652,3351.248291,5579.053223,14108.45508,
2019-09-06 5:00,2.06,2.16,4.22,5731.11,5840.86,11571.97,57226.66,263.0518188,284.9752197,285.4763184,22.1739502,191.27,242.28,51.01,2.2,2.19,4.39,57.46215424,24.9786894,1239.898804,1896.958374,5492.885254,3427.538086,6159.994629,14870.66895,37546.18001
2019-09-07 5:00,2.07,2.17,4.24,5775.29,5878.03,11653.32,57230.48,263.177063,285.4763184,286.1778564,22.65002441,190.73,241.83,51.1,1.9,1.66,3.55,70.69199908,31.33415861,1280.871094,1924.820068,5915.562988,3278.555176,6496.029785,13239.59961,
2019-09-08 5:00,2.06,2.16,4.22,5784.64,5898.4,11683.04,57339.64,262.3753052,284.5743408,285.5765381,22.70013428,190.81,241.83,51.02,14.56,2.24,16.8,14.90494133,6.631598777,1343.864868,1857.941406,5742.227051,3340.629395,6265.79834,14177.90039,
2019-09-09 5:00,2.03,2.13,4.16,5734.33,5848.02,11582.35,57120.5,263.0518188,284.875,285.1756592,21.97351074,192.38,243.03,50.65,15.97,2.26,18.23,13.70213042,5.944400987,1256.20874,1860.936035,5717.243164,3339.922363,6142.353027,14006.55469,36776.77671
2019-09-10 5:00,2.03,2.13,4.17,5740.63,5871.57,11612.2,57310.11,263.6531372,284.9752197,285.7018433,21.68539429,192.82,243.41,50.59,2.42,2.56,4.97,50.2371537,21.53414679,1541.344727,1902.607666,6300.297363,3286.910156,5584.40625,14010.72266,
2019-09-11 5:00,2.03,2.13,4.16,5624.56,5739.87,11364.43,57357.52,263.2772827,284.875,285.5765381,21.94848633,192.22,243.11,50.89,2.25,2.42,4.68,54.8819211,23.67017282,1415.092285,1801.897949,6050.799805,3279.781006,5557.009277,14049.73047,
2019-09-12 5:00,2.01,2.1,4.11,5554.37,5643.19,11197.57,57223.39,263.5779419,285.1756592,285.5765381,21.79815674,191.92,242.89,50.97,2.5,2.33,4.83,53.92837068,23.0633525,1166.335083,1907.85022,5904.331543,3387.214111,5974.709473,13497.78516,
2019-09-13 5:00,2.01,2.09,4.1,5636.79,5693.08,11329.87,57030.87,262.6759644,284.875,285.5765381,22.54980469,191.79,242.29,50.5,2.5,2.16,4.67,54.43266122,24.30585899,1263.454834,1868.868286,6133.883301,3344.553467,5271.378418,13618.71191,
2019-09-14 5:00,2.06,2.08,4.14,5796.49,5754.12,11550.61,57146.16,263.352478,285.2758789,285.4763184,22.02362061,191.97,241.79,49.82,2.16,1.98,4.14,59.53680358,26.31906813,885.0568848,1911.704712,5982.841309,3255.940918,5079.074707,15154.0918,
2019-09-15 5:00,2.08,2.1,4.18,5785.28,5736.66,11521.93,57196.38,263.0518188,285.2758789,285.2758789,22.22406006,191.61,241.4,49.79,1.82,1.82,3.63,68.08929095,30.39205647,1183.243408,1972.891479,5612.228516,3283.992188,5320.968262,14003.65625,
2019-09-16 5:00,2.07,2.09,4.16,5743.73,5692.87,11436.6,57281.61,263.5779419,285.2758789,285.5765381,21.8482666,191.39,241.02,49.63,2.14,2.02,4.16,59.75430905,26.30522012,1199.579956,1862.399048,5780.930176,3340.062744,5326.231445,15000.42578,36839.99635
2019-09-17 5:00,2.04,2.08,4.13,5682.39,5660.09,11342.48,57261.56,262.9766235,284.6745605,284.9752197,21.8482666,191.27,240.88,49.61,1.81,1.9,3.71,67.50725839,29.73022735,1114.024536,1848.905151,5317.427246,3313.553711,4942.209961,14963.65918,
2019-09-18 5:00,2.04,2.09,4.14,5719.97,5727.88,11447.85,57098.37,262.5757446,284.9752197,285.2758789,22.54980469,191.56,241.14,49.58,2.13,2.23,4.36,56.71785701,25.79622021,1168.389526,1852.482666,5565.902832,3261.920166,5437.630371,13643.87891,36490.15751
2019-09-19 5:00,2.03,2.09,4.12,5634.96,5659.11,11294.07,57048.19,263.4777222,285.1005249,285.8771973,22.01113892,191.35,241.17,49.82,1.99,2.04,4.03,62.44390751,27.58854923,1089.015869,1962.097046,5516.960938,3244.268799,5784.209473,13050.13379,
2019-09-20 5:00,2,2.07,4.07,5596.81,5641.19,11238,57001.5,263.0518188,285.1005249,285.5765381,22.28671265,191.21,240.93,49.72,1.66,2.02,3.69,68.34425447,30.63493082,1006.243591,1899.166626,5791.527344,3454.168945,5573.373535,14173.16797,37313.36073
2019-09-21 5:00,2.03,2.11,4.13,5531.17,5586.2,11117.38,57114.3,263.4777222,285.1005249,286.1778564,22.16146851,190.37,240.51,50.14,1.97,1.92,3.88,66.38882955,29.34331781,1088.661011,2030.199951,5909.312012,3437.657715,5135.71582,12842.98535,
2019-09-22 5:00,2.02,2.11,4.12,5533.95,5590.32,11124.27,56580.79,263.177063,286.3031616,285.4763184,22.712677,187.91,239.58,51.67,1.65,1.47,3.12,84.23282247,37.02637681,993.5594482,1850.720703,6189.88623,3421.810547,5640.628906,14419.02734,
2019-09-23 5:00,2,2.09,4.08,5652.6,5720.16,11372.76,57493.08,263.4777222,285.4763184,286.1778564,22.34936523,190.94,241.3,50.36,1.7,1.78,3.48,73.15704895,32.46651323,981.5222778,1956.140991,6169.166016,3387.893311,4072.905762,13914.72168,37704.51643
2019-09-24 5:00,1.99,2.09,4.08,5687.87,5776.96,11464.82,57585.96,262.8764038,285.7769775,285.8771973,22.95068359,191.18,241.42,50.24,2.2,2.35,4.55,55.46098835,25.33574035,908.7437134,1949.416992,6073.164551,3408.955811,4542.673828,13556.18555,
2019-09-25 5:00,2.01,2.11,4.12,5685.6,5789.9,11475.5,57361.56,263.9537964,286.3031616,286.6038208,22.49969482,191.17,241.54,50.37,2.18,2.09,4.28,58.82711069,26.27738809,912.5942383,1860.182251,5549.512695,3452.677246,4585.741699,14518.55176,38687.59737
2019-09-26 5:00,2.05,2.14,4.19,5736.47,5815.89,11552.36,56962.62,263.2772827,285.5765381,286.3031616,22.66256714,190.43,241.09,50.66,1.87,1.77,3.64,68.62510851,30.69919323,933.8049927,1893.016968,5631.993164,3382.419678,4559.854004,13890.98242,
2019-09-27 5:00,2.02,2.14,4.16,5728.73,5850.27,11579,56963.16,263.6531372,286.0776367,286.6038208,22.68759155,190.37,241.01,50.65,1.99,2.07,4.06,61.37287041,27.49067357,986.9893188,1841.802002,6076.991211,3244.108398,5350.569824,15169.84277,36943.04011
2019-09-28 5:00,2.07,2.17,4.24,5817.49,5931.09,11748.58,56859.63,264.0791016,285.8771973,286.1778564,21.94842529,190.66,241.08,50.42,1.78,1.84,3.62,67.40822969,29.3436036,993.4237671,1998.946655,5883.464844,3293.375,5761.838379,14126.56836,
2019-09-29 5:00,2.07,2.17,4.24,5861.61,5961.28,11822.89,56850.57,263.7783813,285.7769775,285.8771973,22.04870605,190.7,240.87,50.17,1.8,2.06,3.86,62.49826639,27.46673121,1139.58374,1900.75293,5497.43457,3353.414307,6112.597168,13576.18164,
2019-09-30 5:00,2.06,2.16,4.22,5827.88,5932.25,11760.13,56965.05,262.7511597,285.7018433,286.0776367,23.13858032,190.71,240.41,49.7,1.51,1.62,3.13,76.91453371,35.80871461,1062.838989,1907.711792,5808.845215,3289.760742,6235.786133,14657.34082,
2019-10-01 5:00,2.06,2.16,4.21,5814.69,5920.26,11734.94,57127.16,263.0518188,285.7018433,286.3782959,22.98825073,190.53,240.42,49.89,1.72,1.5,3.22,75.42570758,34.75456159,1153.404663,1916.484863,5902.803711,3413.162109,5958.797363,14693.3916,37169.33407
2019-10-02 5:00,2.09,2.17,4.27,5745.91,5803.37,11549.27,56879.31,263.177063,285.1756592,285.8771973,22.34936523,189.27,239.52,50.25,1.66,1.66,3.33,74.31758996,33.05375047,1165.454224,1786.487427,5848.92627,3261.943848,5623.910645,13547.67871,
2019-10-03 5:00,2.08,2.17,4.26,5853.49,5938.3,11791.8,56898.56,262.8764038,285.7769775,286.4785156,23.25134277,190.02,239.89,49.86,1.2,1.19,2.39,100.6643153,46.94305056,1089.123413,1980.812378,5904.322754,3403.563232,5768.073242,13150.85742,
2019-10-04 5:00,2.05,2.15,4.2,5753.22,5850.04,11603.26,56934.84,262.9766235,285.4011841,285.8771973,22.66256714,190.35,240.67,50.32,1.68,1.67,3.35,73.70448333,33.19421307,1065.589111,1906.641724,5711.312012,3291.039307,5748.982422,14410.05957,
2019-10-05 5:00,2.07,2.17,4.23,5738.37,5835.86,11574.23,56993.83,262.6759644,285.1005249,285.7769775,22.76278687,189.95,240.52,50.58,2.01,2,4.02,61.95673258,27.88271844,1152.725342,2023.963379,6105.203613,3276.798828,5223.721191,13278.90723,
2019-10-06 5:00,2.06,2.16,4.21,5728.66,5824.19,11552.85,57010.86,262.3753052,284.875,285.8771973,23.00079346,189.8,240.69,50.89,2.02,1.98,4,62.78283422,28.37600713,901.40802,1907.743652,6321.770996,3295.236816,4979.899414,13290.9248,
2019-10-07 5:00,2.04,2.14,4.17,5780.62,5866.58,11647.2,57138.12,262.9766235,285.4763184,286.1778564,22.85046387,190.18,240.48,50.3,1.9,1.81,3.71,66.51176753,30.21520359,872.0435791,1943.143555,6183.405273,3394.095703,4565.477051,13806.07422,
2019-10-08 5:00,2.01,2.11,4.13,5792.53,5878.41,11670.93,57447.45,263.6531372,285.7018433,286.1778564,22.28671265,190.48,240.41,49.93,1.89,2,3.88,63.34249007,28.27350039,1103.850952,1850.786011,6111.807617,3293.868896,4295.887207,13974.16699,38178.97678
2019-10-09 5:00,2.01,2.11,4.11,5742.63,5829.74,11572.37,57616.64,262.4505005,285.7769775,286.0025024,23.4392395,190.5,240.46,49.96,1.95,2.07,4.03,61.72242789,28.95770156,813.5367432,1892.940918,6025.5625,3576.008545,4470.233398,14413.88574,
2019-10-10 5:00,2,2.1,4.1,5728.17,5826.39,11554.56,57326.22,262.5757446,285.4011841,285.2758789,22.76278687,190.62,240.46,49.84,1.88,2.01,3.89,63.56650389,29.03191774,884.4813232,1890.231812,6184.805664,3506.085938,4462.35498,14345.48047,36872.77651
2019-10-11 5:00,2,2.1,4.1,5634.35,5745.45,11379.8,57465.92,263.4777222,285.7769775,286.4785156,22.65002441,190.49,239.51,49.02,1.79,2.01,3.8,65.14265347,30.09960611,875.0196533,1967.760498,5928.837402,3428.64502,4143.421875,14578.17285,
2019-10-12 5:00,2.04,2.15,4.18,5653.57,5777.89,11431.47,57701.99,262.4505005,284.875,285.1756592,22.5748291,190.06,238.99,48.93,2.05,1.67,3.72,66.39280022,30.63163946,1074.232178,2008.674927,6374.875,3598.977783,4434.849609,13109.38867,
2019-10-13 5:00,2.04,2.14,4.17,5705.82,5806.93,11512.75,57442.04,263.177063,284.5743408,285.2758789,21.74804688,190.12,239.6,49.48,2.13,2.29,4.42,55.8545044,24.549846,1025.633667,1953.231567,6491.436523,3536.585938,5067.671875,13129.20703,
2019-10-14 5:00,2.03,2.15,4.19,5811.64,5953.82,11765.46,56789.48,263.0518188,284.875,285.5765381,22.1739502,189.96,239.97,50,2.1,2,4.1,58.86337076,26.10466903,972.1473999,1920.863403,6618.671387,3554.119141,5204.990234,13746.00195,
2019-10-15 5:00,2.06,2.15,4.21,5806.42,5891.34,11697.76,56769.55,262.7511597,284.875,285.8771973,22.62493896,189.55,239.95,50.4,2.16,2.07,4.24,57.68692968,25.89609649,1144.693604,2028.709106,6826.228516,3458.88916,4798.234863,13135.75488,34228.9642
2019-10-16 5:00,2.06,2.15,4.21,5845.64,5974.41,11820.05,56923.15,263.177063,285.4763184,285.7018433,22.41201782,189.3,238.9,49.6,2.01,2.04,4.05,58.97884516,26.64989776,983.4786987,1900.738281,7008.792969,3466.192871,5665.564941,13390.0625,
2019-10-17 5:00,2.06,2.17,4.23,5796.16,5983.63,11779.79,56741.98,263.0518188,285.1756592,285.8771973,22.47460938,189.14,238.68,49.54,1.84,1.61,3.45,69.16778134,31.37906473,971.4506226,1850.265015,6494.992188,3376.622314,5923.700684,14805.32031,37103.00861
2019-10-18 5:00,2.03,2.14,4.18,5663.5,5845.63,11509.13,56886.55,263.2772827,284.6745605,285.7018433,21.91091919,189.08,238.45,49.38,1.53,1.6,3.13,77.97831533,34.60057849,1132.419189,1864.939087,5926.096191,3360.365479,5636.291504,14402.10254,
